source,label,unused,text,scores
ks08,0,*,They can happy.,0.00405752332881093
ks08,0,*,They can down.,0.004122777841985226
ks08,0,*,They can door.,0.0032002024818211794
ks08,0,*,They can very.,0.004868514370173216
ks08,1,,They read the new book.,0.9977918863296509
ks08,1,,They read the interesting book.,0.997368335723877
ks08,1,,They read the scientific book.,0.997271716594696
ks08,0,*,They read the sing book.,0.004113318398594856
ks08,0,*,They read the under book.,0.005510828923434019
ks08,0,*,They read the every book.,0.004799488000571728
ks08,1,,He treats John very nicely.,0.9973479509353638
ks08,1,,He treats John very badly.,0.9969257712364197
ks08,1,,He treats John very kindly.,0.9968932867050171
ks08,0,*,He treats John very kind.,0.0021757236681878567
ks08,0,*,He treats John very shame.,0.002802097937092185
ks08,1,,He walked right into the wall.,0.998302698135376
ks08,0,*,He walked right happy.,0.003058795118704438
ks08,0,*,He walked right the wall.,0.002177960006520152
ks08,1,,"John sang a song, Mary played the piano.",0.9978389143943787
ks08,1,,We found out that very lucrative jobs were in jeopardy.,0.9987906813621521
ks08,0,*,My these jobs are in jeopardy.,0.002507369499653578
ks08,0,*,The his jobs are in jeopardy.,0.00240657408721745
ks08,1,,I think learning English is not easy at all.,0.9982511401176453
ks08,1,,I doubt you can help me in understanding this.,0.9987201690673828
ks08,1,,I think that learning English is not all that easy.,0.9985254406929016
ks08,1,,I doubt if you can help me in understanding this.,0.9988816380500793
ks08,1,,I am anxious for you to study English grammar hard.,0.9986743927001953
ks08,0,*,I think that learning English to be not all that easy.,0.004920002538710833
ks08,0,*,I doubt if you to help me in understanding this.,0.0018816826632246375
ks08,0,*,I am anxious for you should study English grammar hard.,0.0033218972384929657
ks08,1,,John not leave.,0.00872187502682209
ks08,1,,John drink beer last night.,0.9983780384063721
ks08,1,,John leave for Seoul tomorrow?,0.9977728724479675
ks08,1,,"John will study syntax, and Mary, too.",0.9981012940406799
ks08,1,,He left.,0.9989569187164307
ks08,1,,He did not leave.,0.9989699125289917
ks08,1,,Students wanted to write a letter.,0.9988715052604675
ks08,1,,Students intended to surprise the teacher.,0.9989017248153687
ks08,1,,Students objected to the teacher.,0.9983249306678772
ks08,1,,Students sent letters to the teacher.,0.9986981153488159
ks08,1,,It is crucial for John to show an interest.,0.9988365769386292
ks08,1,,It is crucial that John should show an interest.,0.9988258481025696
ks08,1,,"I know I should go to the dentist's, but I just don't want to.",0.9980666041374207
ks08,1,,"I don't really want to go to the dentist's, but I know I should.",0.9984025359153748
ks08,0,*,She thought it was likely that everyone to fit into the car.,0.0025845079217106104
ks08,1,,She thought it was likely that everyone might fit into the car.,0.9985284805297852
ks08,1,,She thought it was easy for everyone to fit into the car.,0.9986646175384521
ks08,0,*,She thought it was easy for everyone would fit into the car.,0.003849375993013382
ks08,1,,The umpire called off the game.,0.9972859621047974
ks08,1,,The umpire called the game off.,0.998115062713623
ks08,1,,The two boys looked the word up.,0.9979087114334106
ks08,1,,The umpire fell off the deck.,0.9981416463851929
ks08,1,,The two boys looked up the high stairs.,0.998572587966919
ks08,1,,The two boys looked up the high stairs from the floor.,0.9973421692848206
ks08,0,*,The umpire fell the deck off.,0.009654656983911991
ks08,0,*,The students looked the high stairs up from the floor.,0.00402621878311038
ks08,0,*,The students looked the high stairs up.,0.005125280469655991
ks08,1,,The umpire called it of.,0.005987119860947132
ks08,0,*,The umpire called off it.,0.017841026186943054
ks08,0,*,The umpire fell it off.,0.005251165945082903
ks08,1,,The umpire fell off it.,0.994662880897522
ks08,1,,A tall boy threw the ball.,0.9982884526252747
ks08,1,,The cat chased the long string.,0.9981042146682739
ks08,1,,That ball hit a student.,0.9984472393989563
ks08,1,,The piano played a song.,0.9979071617126465
ks08,1,,The piano kicked a student.,0.9961608648300171
ks08,1,,That ball sang a student.,0.9970017075538635
ks08,1,,"The tall, handsome man kicked the ball.",0.9986640214920044
ks08,1,,"The tall, kind, handsome man kicked the ball.",0.9985598921775818
ks08,1,,"The happy, happy, happy, happy, happy, happy man sang a song.",0.9985001087188721
ks08,1,,The mother of the boy and the girl is arriving soon.,0.9953355193138123
ks08,1,,The mother of the boy and the girl are arriving soon.,0.9971924424171448
ks08,1,,John saw the man with a telescope.,0.9987334609031677
ks08,1,,We need more intelligent leaders.,0.9978995323181152
ks08,1,,The student enjoyed his English syntax class last semester.,0.9987561702728271
ks08,1,,The policeman met several young students in the park last night.,0.9987475872039795
ks08,1,,It was the policeman that met several young students in the park last night.,0.9983799457550049
ks08,1,,It was several young students that the policeman met in the park last night.,0.9982509016990662
ks08,1,,It was last night that the policeman met several young students in the park.,0.9982427358627319
ks08,0,*,It was several young students in that the policeman met the park last night.,0.0035816587042063475
ks08,0,*,It was in the park last night that the policeman met several young students.,0.4523722231388092
ks08,1,,Where did the policeman meet several young students?,0.9973567724227905
ks08,1,,What did you put in your box?,0.9974328875541687
ks08,1,,Where did you put the book?,0.9978898167610168
ks08,1,,What did you do?,0.9984225034713745
ks08,1,,John looked up the inside of the chimney.,0.9985961318016052
ks08,1,,John looked up the meaning of ` chanson '.,0.9985870122909546
ks08,1,,What did he look up?,0.997546374797821
ks08,1,,Where did he look?,0.9979982972145081
ks08,1,,Up what did he look?,0.9979764819145203
ks08,1,,What do you think the man who is standing by the door is doing now?,0.997552216053009
ks08,1,,What do you think he is doing now?,0.9971761703491211
ks08,1,,Have you been to Seoul?,0.9982292056083679
ks08,1,,"John might go home, so might Bill.",0.998553454875946
ks08,1,,"John might pass the exam, and as might Bill.",0.9981942772865295
ks08,1,,If John can speak French fluently – which we all know he can – we will have no problems.,0.9977272152900696
ks08,1,,"John asked me to put the clothes in the cupboard, and to annoy him I really stuffed them there.",0.9981755018234253
ks08,1,,"John asked me to put the clothes in the cupboard, and to annoy him I stuffed them there.",0.9985462427139282
ks08,0,*,"John asked me to put the clothes in the cupboard, but I did so put the clothes in the suitcase.",0.008330951444804668
ks08,1,,The girls played in the water and swam under the bridge.,0.9982044696807861
ks08,1,,The children were neither in their rooms nor on the porch.,0.9981671571731567
ks08,1,,Many people drink beer or wine.,0.9986477494239807
ks08,0,*,Mary waited for the bus and to go home.,0.0035306818317621946
ks08,0,*,Lee went to the store and crazy.,0.0036336088087409735
ks08,1,,liked ice cream.,0.9962884187698364
ks08,0,*,the whistle tune was beautiful.,0.008721469901502132
ks08,0,*,the easily student finished his homework.,0.0028108335100114346
ks08,0,*,the my dog is a terrier.,0.003930649254471064
ks08,1,,The monkey wants to leave the meeting.,0.9978891015052795
ks08,0,*,The monkey eager to leave the meeting.,0.0027170234825462103
ks08,1,,The monkeys approved of their leader.,0.9985684156417847
ks08,1,,The men practice medicine.,0.9985112547874451
ks08,0,*,The men doctors of medicine.,0.0052010249346494675
ks08,1,,John read the book loudly.,0.9977362155914307
ks08,1,,John sounded happy.,0.9979361295700073
ks08,1,,John felt proud that his son won the game.,0.9988182187080383
ks08,0,*,John sounded happily.,0.00290121091529727
ks08,0,*,John sounded the student.,0.0026083309203386307
ks08,0,*,John sounded in the park.,0.0030483349692076445
ks08,0,*,The monkeys seem want to leave the meeting.,0.00435297517105937
ks08,1,,The monkeys seem eager to leave the meeting.,0.9978153705596924
ks08,0,*,John seems know about the bananas.,0.002460172399878502
ks08,1,,John seems certain about the bananas.,0.9984373450279236
ks08,1,,John came from Seoul.,0.9985509514808655
ks08,1,,They put the book in the box.,0.9984114170074463
ks08,1,,They stayed in the hotel.,0.9985659718513489
ks08,1,,The fly fell into the soup.,0.9984884262084961
ks08,1,,The squirrel ran straight.,0.9983043670654297
ks08,1,,The squirrel ran right up the tree.,0.9985041618347168
ks08,0,*,The squirrel is right angry.,0.002904147608205676
ks08,0,*,The squirrel ran straight quickly.,0.009804214350879192
ks08,0,*,The squirrel ran right quickly.,0.0039816987700760365
ks08,1,,This handsome man chased a dog.,0.9989981055259705
ks08,1,,A man kicked that ball.,0.9986843466758728
ks08,1,,That tall woman chased a cat.,0.9988507032394409
ks08,1,,His friend kicked a ball.,0.9984592199325562
ks08,1,,Bill claims John believes Mary thinks Tom is honest.,0.994851291179657
ks08,1,,Jane imagines Bill claims John believes Mary thinks Tom is honest.,0.996586799621582
ks08,1,,The little boy hit the child with a toy.,0.9982287287712097
ks08,1,,Chocolate cakes and pies are my favorite desserts.,0.9980970025062561
ks08,0,*,The children were in their rooms or happily.,0.0035237902775406837
ks08,1,,John suddenly got off the bus.,0.998233437538147
ks08,1,,John suddenly put off the customers.,0.9984961748123169
ks08,0,*,John suddenly got the bus off.,0.997124969959259
ks08,1,,John suddenly put the customers off.,0.9984153509140015
ks08,1,,His second book came out earlier this year and became an instant best-seller.,0.9969640374183655
ks08,1,,"When you book something such as a hotel room, you arrange to have it.",0.9979164004325867
ks08,1,,Price quotes on selected categories will be sent out upon request.,0.9977157115936279
ks08,1,,No doubt that he was forced to leave his family against his will.,0.9979817867279053
ks08,1,,He intended to will the large amount of money to Frank.,0.9987841248512268
ks08,1,,Jane stood aside to let her pass.,0.9984793066978455
ks08,1,,He has a rail pass that's right for you.,0.9958212375640869
ks08,1,,It is important for us to spend time with children.,0.9988176226615906
ks08,1,,He was arrested for being drunk.,0.9984332919120789
ks08,1,,I think that person we met last week is insane.,0.9974639415740967
ks08,1,,We believe that he is quite reasonable.,0.9985276460647583
ks08,1,,I forgot to return the book that I borrowed from the teacher.,0.9985212683677673
ks08,1,,I am anxious that you should arrive on time.,0.9985072016716003
ks08,1,,I am anxious for you to arrive on time.,0.9986691474914551
ks08,0,*,I am anxious for you should arrive on time.,0.003656094428151846
ks08,1,,I wonder whether you'd be kind enough to give us information.,0.9987820982933044
ks08,1,,"If students study hard, teachers will be happy.",0.9985631108283997
ks08,1,,"Whether they say it or not, most teachers expect their students to study hard.",0.9984884262084961
ks08,1,,John put a book on the table.,0.9986575841903687
ks08,1,,She turned down his offer.,0.9983647465705872
ks08,1,,He looked at a book about swimming.,0.9988055229187012
ks08,1,,He talked to a girl about swimming.,0.9989762306213379
ks08,1,,He talked with a girl about swimming.,0.9990068078041077
ks08,1,,I don't know the people present.,0.9973238706588745
ks08,0,*,Could you turn off the fire and on the light?,0.00513713713735342
ks08,0,*,I know the truth and that you are innocent.,0.996792733669281
ks08,1,,John refused the offer proudly.,0.9983410835266113
ks08,1,,I consider John the best candidate.,0.9978206157684326
ks08,1,,I saw him leaving the main building.,0.9986218214035034
ks08,1,,He took John to the school by the park.,0.9987667798995972
ks08,1,,John sang a song and danced to the music.,0.9986287355422974
ks08,1,,John wants to study linguistics in near future.,0.9975250363349915
ks08,1,,They told Angelica to arrive early for the award.,0.9987710118293762
ks08,1,,That Louise had abandoned the project surprised everyone.,0.998913049697876
ks08,1,,I know you like the back of my hand.,0.998319685459137
ks08,1,,Time flies like an arrow.,0.995999813079834
ks08,1,,I need to have that report on our web page by tomorrow.,0.9975717663764954
ks08,1,,The monkey scratched a boy on Monday.,0.9988325238227844
ks08,1,,John tagged the monkey in the forest.,0.9989340901374817
ks08,1,,The monkey was tagged in the forest by John.,0.9988957643508911
ks08,1,,The cat devoured the rat.,0.9988988637924194
ks08,1,,The rat devoured the cat.,0.9988460540771484
ks08,1,,This car stinks.,0.9985139966011047
ks08,1,,It rains.,0.9974873065948486
ks08,1,,The committee disliked her proposal.,0.9985336065292358
ks08,1,,These books disappoint me.,0.9981648325920105
ks08,1,,Our neighbor takes his children to school in his car.,0.9974405765533447
ks08,0,*,Our neighbor take his children to school in his car.,0.01036399882286787
ks08,1,,"The book, including all the chapters in the first section, is very interesting.",0.995570957660675
ks08,0,*,"The book, including all the chapters in the first section, are very interesting.",0.009507650509476662
ks08,1,,The effectiveness of teaching and learning depends on several factors.,0.9971768856048584
ks08,0,*,The effectiveness of teaching and learning depend on several factors.,0.04579784721136093
ks08,1,,The tornadoes that tear through this county every spring are more than just a nuisance.,0.9954220652580261
ks08,0,*,The tornadoes that tear through this county every spring is more than just a nuisance.,0.007003669627010822
ks08,1,,"The lady singing with a boy is a genius, isn't he?",0.9938279986381531
ks08,0,*,"The lady singing with a boy is a genius, isn't she?",0.990912675857544
ks08,1,,"With their teacher, the kids have arrived safely, haven't they?",0.9600167274475098
ks08,0,*,"With their teacher, the kids have arrived safely, hasn't he?",0.005833618808537722
ks08,1,,The kids have arrived safely.,0.9979216456413269
ks08,1,,It could be more detrimental.,0.9985342025756836
ks08,1,,Is this teacher a genius?,0.9980105757713318
ks08,1,,Have the kids arrived safely?,0.9975023865699768
ks08,1,,Could it be more detrimental?,0.9983013868331909
ks08,1,,The kids in our class have arrived safely.,0.9970651268959045
ks08,0,*,Have in our class the kids arrived safely?,0.0046162414364516735
ks08,1,,His girlfriend bought this computer.,0.9988937973976135
ks08,1,,Thunder frightens the dog.,0.9984304308891296
ks08,1,,The dog fears thunder.,0.99871826171875
ks08,1,,His girlfriend bought this computer for him.,0.9988652467727661
ks08,1,,The child broke the teapot by accident.,0.9985456466674805
ks08,1,,This computer was bought for him by his girlfriend.,0.9988100528717041
ks08,1,,The teapot was broken by the child by accident.,0.9983999133110046
ks08,1,,This item belongs to the student.,0.9977557063102722
ks08,0,*,The student is belonged to by this item.,0.0025397094432264566
ks08,1,,He remained a good friend to me.,0.9985365867614746
ks08,0,*,A good friend is remained to me.,0.003100144909694791
ks08,1,,John gave the boys the CDs.,0.9981343150138855
ks08,1,,My mother baked me a birthday cake.,0.9985471367835999
ks08,1,,She was sent a review copy of the book by the publisher.,0.9977839589118958
ks08,1,,She was sent a review copy of the book.,0.9976509213447571
ks08,1,,John gave the CDs to the boys.,0.9984073042869568
ks08,1,,The publisher sent a review copy of the book to her.,0.9983042478561401
ks08,1,,My mother baked a cake for me.,0.9989019632339478
ks08,1,,The CDs were given to the boys by John.,0.9981473684310913
ks08,1,,A review copy of the book was sent to her by the publisher.,0.9979536533355713
ks08,1,,This nice cake was baked for me by my mother.,0.9987702965736389
ks08,1,,This is my ultimate goal.,0.9987081289291382
ks08,1,,Michelle became an architect.,0.9984116554260254
ks08,1,,They elected Graham chairman.,0.9986562728881836
ks08,0,*,Chairman was elected Graham.,0.0038169624749571085
ks08,0,*,The best writer was considered Andrew.,0.0029900511726737022
ks08,1,,John made Kim a great doll.,0.9983353018760681
ks08,1,,The situation became terrible.,0.9988045692443848
ks08,1,,This map is what he wants.,0.9975065588951111
ks08,1,,The message was that you should come on time.,0.9985871315002441
ks08,1,,I made Kim angry.,0.9983054399490356
ks08,1,,I consider him immoral.,0.9986138343811035
ks08,1,,I regard Andrew as the best writer.,0.9979369640350342
ks08,1,,They spoil their kids rotten.,0.9984220266342163
ks08,1,,John put books in the box.,0.998293936252594
ks08,1,,John talked to Bill about the exam.,0.9987799525260925
ks08,1,,She reminded him of the last time they met.,0.9983696341514587
ks08,1,,They would inform Mary of any success they have made.,0.9972466230392456
ks08,1,,John gave a book to the student.,0.9985989928245544
ks08,1,,John bought a book for the student.,0.9987064599990845
ks08,1,,The bus stopped suddenly.,0.9985866546630859
ks08,1,,Shakespeare wrote his plays a long time ago.,0.9977649450302124
ks08,1,,They went to the theater in London.,0.9985491633415222
ks08,1,,He failed chemistry because he can't understand it.,0.9978815913200378
ks08,0,*,John gave Tom a book a record.,0.002516190055757761
ks08,1,,I saw this film several times last year during the summer.,0.9982543587684631
ks08,1,,My uncle visited today.,0.9988769888877869
ks08,0,*,Today was visited by my uncle.,0.003145793918520212
ks08,1,,The termites destroyed the sand castle.,0.9985315799713135
ks08,1,,Being honest is not an easy task.,0.9985815286636353
ks08,1,,That John passed surprised her.,0.9989795088768005
ks08,1,,To finish this work on time is almost unexpected.,0.9984453320503235
ks08,1,,Under the bed is a safe place to hide.,0.9980723857879639
ks08,1,,I sent a surprise present to John.,0.9988980293273926
ks08,1,,They wondered what she did yesterday.,0.9990993738174438
ks08,1,,They believed that everybody would pass the test.,0.9990246295928955
ks08,1,,Are you going on holiday before or after Easter? I prefer after Easter.,0.998225748538971
ks08,1,,"That John passed surprised her, didn't it?",0.9966835379600525
ks08,1,,That the march should go ahead and that it should be cancelled have been argued by different people at different times.,0.9932186007499695
ks08,0,*,That the march should go ahead and that it should be cancelled has been argued by different people at different times.,0.9906713962554932
ks08,1,,"To finish it on time made quite a statement, didn't it?",0.9890929460525513
ks08,1,,To delay the march and to go ahead with it have been argued by different people at different times.,0.989838719367981
ks08,0,*,To delay the march and to go ahead with it has been argued by different people at different times.,0.8346453309059143
ks08,1,,The little cat devoured a mouse last night.,0.9988139867782593
ks08,1,,John left very early.,0.9985257983207703
ks08,1,,John studied hard to pass the exam.,0.9985238909721375
ks08,1,,She disappeared when the main party arrived.,0.9982195496559143
ks08,1,,A boy hit the ball.,0.9975741505622864
ks08,1,,The students felt comfortable in the class.,0.9984336495399475
ks08,1,,John gave a book to the students.,0.9984643459320068
ks08,1,,John died last night.,0.9989016056060791
ks08,1,,John bought a lot of books for his sons.,0.9984408020973206
ks08,1,,John promised Bill to leave tomorrow morning.,0.9986039996147156
ks08,1,,John deprived his sons of game cards.,0.9980600476264954
ks08,1,,Mary received an award from the department.,0.9972352385520935
ks08,1,,John told the rumor to his friend.,0.9987295269966125
ks08,1,,John put his books in the attic.,0.9989210367202759
ks08,1,,The government kept all the money.,0.998505711555481
ks08,1,,John hit the ball with a bat.,0.9975681900978088
ks08,1,,John wiped the window with a towel.,0.9986627101898193
ks08,1,,The cat chased pat the mouse.,0.004996015690267086
ks08,1,,The mouse was chased by the cat.,0.9988276362419128
ks08,1,,There still remains an issue to be solved.,0.9987302422523499
ks08,1,,There lived a man with his grandson.,0.998712420463562
ks08,1,,"There arrived a tall, red haired and incredibly well dressed man.",0.9984443783760071
ks08,0,*,There sang a man with a pipe.,0.00682980939745903
ks08,0,*,There dances a man with an umbrella.,0.005871797911822796
ks08,1,,John resembles his mother.,0.9976032376289368
ks08,1,,A is similar to B.,0.9981170892715454
ks08,1,,John runs into the house.,0.9984135627746582
ks08,1,,Mary looked at the sky.,0.9982271790504456
ks08,1,,The school awarded a few of the girls in Miss Kim's class scholarships.,0.9963763356208801
ks08,1,,She was the nicest teacher in the Senior School.,0.9985116124153137
ks08,1,,They elected him America's 31st President.,0.9984801411628723
ks08,1,,The next morning we set out for Seoul.,0.9983362555503845
ks08,1,,Doing syntax is not easy.,0.9985995888710022
ks08,1,,He saw the man with the stick.,0.9982115030288696
ks08,1,,They parted the best of friends.,0.9953107237815857
ks08,1,,In the summer we always go to France.,0.9979575872421265
ks08,1,,Last year I saw this film several times.,0.9975568056106567
ks08,1,,He baked Tom the bread last night.,0.9987473487854004
ks08,1,,That they have completed the course is amazing.,0.9977061748504639
ks08,1,,The teacher made students happy.,0.9985254406929016
ks08,1,,We reminded him of the agreement.,0.9985924363136292
ks08,1,,In the garden stands a statue.,0.9980329871177673
ks08,0,*,In the garden stand a statue.,0.003181069390848279
ks08,1,,Among the guests was sitting my friend Louise.,0.9983224272727966
ks08,0,*,Among the guests were sitting my friend Louise.,0.15024152398109436
ks08,1,,This proved my hypothesis.,0.9985615611076355
ks08,1,,The students all enjoyed that summer.,0.998712420463562
ks08,1,,The students all worked that summer.,0.9985947012901306
ks08,1,,The scientist made her a robot.,0.9986476302146912
ks08,1,,The students called me a teacher.,0.9989343285560608
ks08,1,,A big green insect flew into the soup.,0.9987924098968506
ks08,1,,John's mother sent a letter to Mary.,0.9985038042068481
ks08,1,,We placed the cheese in the refrigerator.,0.9989211559295654
ks08,1,,Frank threw himself into the sofa.,0.9986187219619751
ks08,1,,The ice melted.,0.998755693435669
ks08,1,,The vacuum cleaner frightens the child.,0.9979548454284668
ks08,1,,"Scientists found that the birds sang well in the evenings, but performed badly in the mornings.",0.998683512210846
ks08,0,*,John put his gold.,0.003950708080083132
ks08,0,*,John put his gold safe.,0.004252240061759949
ks08,0,*,John put his gold to be under the bathtub.,0.006196938455104828
ks08,1,,John put his gold under the bathtub.,0.9988974332809448
ks08,1,,This is the box in which John put his gold.,0.9978687763214111
ks08,1,,This is the gold that John put under the bathtub.,0.9974454641342163
ks08,0,*,The king kept put his gold under the bathtub.,0.0033321494702249765
ks08,1,,The king kept putting his gold under the bathtub.,0.9979673027992249
ks08,1,,The defendant denied the accusation.,0.9981576800346375
ks08,0,*,The defendant denied.,0.0029637333936989307
ks08,1,,The teacher handed the student a book.,0.998502254486084
ks08,0,*,The teacher handed the student.,0.003226578002795577
ks08,1,,They want to leave the meeting.,0.9984297156333923
ks08,0,*,They eager to leave the meeting.,0.00391028169542551
ks08,1,,The senators know that the president is telling a lie.,0.9983577132225037
ks08,0,*,The senators certain that the president is telling a lie.,0.003938780631870031
ks08,1,,be eager to leave the meeting.,0.9983565211296082
ks08,0,*,The senators to be certain that the president is telling a lie.,0.0030465847812592983
ks08,0,*,The senators be certain that the president is telling a lie.,0.0031163813546299934
ks08,1,,Tom offered advice to his students in his office.,0.9988954067230225
ks08,1,,Tom offered advice to his students with love.,0.9988413453102112
ks08,1,,John kept him behind the garage.,0.9981666803359985
ks08,0,*,John stayed Kim behind the garage.,0.003676098072901368
ks08,0,*,John placed him busy.,0.0026209198404103518
ks08,1,,John kept him busy.,0.9984713196754456
ks08,0,*,John stayed him busy.,0.002364787273108959
ks08,0,*,John placed behind the counter.,0.0020467755384743214
ks08,0,*,John kept behind the counter.,0.0024032758083194494
ks08,1,,John stayed behind the counter.,0.9985713958740234
ks08,1,,John deposited some money in the bank.,0.9987701773643494
ks08,1,,John deposited some money in the bank on Friday.,0.9986911416053772
ks08,0,*,The UN blamed global warming on humans on natural causes.,0.0060059125535190105
ks08,1,,Kim and Sandy met in Seoul in the lobby of the Lotte Hotel in March.,0.9973711967468262
ks08,1,,John deposited some money in the checking account and Mary did the same thing.,0.996522068977356
ks08,1,,John deposited some money in the checking account on Friday and Mary did the same thing.,0.9969993829727173
ks08,1,,John deposited some money in the checking account on Friday and Mary did the same thing on Monday.,0.997282862663269
ks08,0,*,John deposited some money in the checking account and Mary did the same thing in the savings account.,0.025934455916285515
ks08,0,*,John gave a present to the student and Mary did the same thing to the teacher.,0.9950346946716309
ks08,0,*,John locked Fido in the garage and Mary did so in the room.,0.004890443291515112
ks08,0,*,John ate a carrot and Mary did so a radish.,0.003362469607964158
ks08,1,,Kim jogs on the hill.,0.9978147745132446
ks08,1,,Kim jogs under the hill.,0.9980422258377075
ks08,1,,Kim jogs over the hill.,0.9977679252624512
ks08,1,,Kim depends.,0.9970832467079163
ks08,1,,Kim relies on Sandy.,0.996269702911377
ks08,1,,Kim depends on Sandy.,0.9969868063926697
ks08,0,*,Kim depends at Sandy.,0.004205170087516308
ks08,1,,John met a student in the park.,0.9989081621170044
ks08,0,*,John met in the park a student.,0.004730905871838331
ks08,0,*,The problem disappeared the accusation.,0.004218070302158594
ks08,1,,The problem disappeared.,0.998497486114502
ks08,0,*,The boy gave the book.,0.0031962241046130657
ks08,1,,The boy gave the baby the book.,0.9983275532722473
ks08,1,,The bird devours the worm.,0.9971359968185425
ks08,1,,The birds devour the worm.,0.9974638223648071
ks08,1,,Every photo of Max and sketch by his students appeared in the magazine.,0.9965980648994446
ks08,1,,No photo of Max and sketch by his students appeared in the magazine.,0.997333288192749
ks08,0,*,Sketch by his students appeared in the magazine.,0.005511353723704815
ks08,1,,The present king of country music is more popular than the last one.,0.9965445399284363
ks08,0,*,The king of Rock and Roll is more popular than the one of country music.,0.003173254430294037
ks08,1,,Which student were you talking about?,0.9982584118843079
ks08,0,*,John put in the box.,0.003468957729637623
ks08,0,*,In the box put John the book.,0.0063134608790278435
ks08,1,,The election results surprised everybody.,0.9989911913871765
ks08,1,,That he won the election surprised everybody.,0.9990185499191284
ks08,1,,John disappeared.,0.998619794845581
ks08,0,*,John disappeared Bill.,0.003900669515132904
ks08,1,,John coughed.,0.9984179735183716
ks08,0,*,John coughed the money.,0.0030323811806738377
ks08,1,,The president looked weary.,0.9987034797668457
ks08,1,,The teacher became tired of the students.,0.9982635378837585
ks08,1,,The lasagna tasted delicious.,0.9986292123794556
ks08,1,,John remained somewhat calm.,0.9987719655036926
ks08,1,,The jury seemed ready to leave.,0.9984015822410583
ks08,1,,John became a success.,0.9979615211486816
ks08,1,,John seemed a fool.,0.9986740350723267
ks08,1,,John remained a student.,0.9986856579780579
ks08,1,,John saw Fred.,0.9988952875137329
ks08,1,,Alice typed the letter.,0.9984996318817139
ks08,1,,Clinton supported the health care bill.,0.9982890486717224
ks08,1,,Raccoons destroyed the garden.,0.9985466599464417
ks08,1,,The school board leader asked the students a question.,0.9988208413124084
ks08,1,,John taught new students English Syntax.,0.9986016154289246
ks08,1,,The school board leader asked a question of the students.,0.9985237717628479
ks08,1,,The sexual revolution makes some people uncomfortable.,0.9986312985420227
ks08,1,,Ad agencies call young people Generation X-ers.,0.9983214735984802
ks08,1,,Historians believe FDR to be our most effective president.,0.9984298348426819
ks08,0,*,John carried to the door.,0.0020694436971098185
ks08,1,,Tom locked Fido in the garage.,0.9988056421279907
ks08,1,,Tom bathed Fido in the garage.,0.9988227486610413
ks08,1,,Tom placed it under the table.,0.9978893399238586
ks08,1,,Tom played it under the table.,0.9970858693122864
ks08,1,,I wonder if you will come back tomorrow.,0.9989786148071289
ks08,1,,You would have a reply if you come back tomorrow.,0.9976121187210083
ks08,1,,Tom hid the manuscript in the cupboard.,0.9986889958381653
ks08,1,,Fred hired Sharon to change the oil.,0.9985793828964233
ks08,1,,They pushed the prisoners into the truck.,0.9984620809555054
ks08,1,,Frank hopes to persuade Harry to make the cook wash the dishes.,0.998443067073822
ks08,1,,George mailed the attorney his photograph of the accident.,0.9985814094543457
ks08,1,,Tom keeps asking Karen's sister to buy the car.,0.9975652694702148
ks08,1,,Jane left the book on the table.,0.9983062744140625
ks08,1,,We have not confirmed whether the flight had been booked.,0.9973515272140503
ks08,1,,We saw him beaten by the champion.,0.9983208775520325
ks08,1,,They confined his remarks to the matter under discussion.,0.9980935454368591
ks08,0,*,Oliver ascribed his longevity there.,0.0032519919332116842
ks08,0,*,Oliver mentioned Charles the problem.,0.0021159350872039795
ks08,0,*,Oliver fined ten pounds to the prisoner.,0.0026864558458328247
ks08,0,*,Oliver drove me a lunatic.,0.004643721040338278
ks08,0,*,Oliver addressed the king the letter.,0.0028975356835871935
ks08,1,,"The students of English from Seoul faced many issues in the process of interpreting, transcribing, and editing the poems.",0.9980071187019348
ks08,1,,The love of my life and father of my children would never do such a thing.,0.9982819557189941
ks08,1,,The museum displayed no painting by Miro or drawing by Klee.,0.9975850582122803
ks08,1,,"By law, every dog and cat in the area has to be neutered.",0.9974641799926758
ks08,1,,Learning to use a language freely and fully is a lengthy and arduous process.,0.9977721571922302
ks08,1,,Kim put the book in the box.,0.9981293082237244
ks08,0,*,Kim put the book.,0.005737711675465107
ks08,0,*,Is putting the book in the box.,0.005649666301906109
ks08,0,*,Talked with Bill about the exam.,0.0031207543797791004
ks08,1,,They wrote to her.,0.9985349178314209
ks08,1,,They are kind to her.,0.9984336495399475
ks08,1,,They want to write to her.,0.9979056119918823
ks08,0,*,They want to wrote to her.,0.002928017871454358
ks08,1,,They want to be kind to her.,0.9986133575439453
ks08,0,*,They want to are kind to her.,0.004580385982990265
ks08,1,,The student knows the answers.,0.9973254203796387
ks08,1,,The student knew the answers.,0.9982049465179443
ks08,1,,The students know the answers.,0.9980399012565613
ks08,0,*,The student knowing the answers.,0.0025767867919057608
ks08,0,*,The student known the answers.,0.0027522421441972256
ks08,1,,He is writing another long book about beavers.,0.997104823589325
ks08,1,,"Broadly speaking, the project was successful.",0.9980869293212891
ks08,1,,He is proud of his son's passing the bar exam.,0.9974910020828247
ks08,1,,The chicken has eaten.,0.997285008430481
ks08,1,,The chicken was eaten.,0.9988778233528137
ks08,1,,"Seen from this perspective, there is no easy solution.",0.9981550574302673
ks08,1,,The monkeys kept forgetting their lines.,0.9981523156166077
